Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2023-01-02,بن قردان ,0.0,0.0,25.324000008404255,51.0,100.10830958498497,0.0,25.0
2023-01-02,جرجيس,0.0,0.0,28.334000074565406,29.799999999999997,149.75574488634237,0.0,16.0
2023-01-02,جربة حومة السوق,0.0,0.0,29.02653062647702,57.0,136.44828577378274,0.0,28.5
2023-01-02,تطاوين ,0.0,0.0,17.178958995504964,1.4,52.32793465017797,0.0,3.0
2023-01-02,غمراسن,0.0,0.0,19.104878004004313,8.0,54.23587095558977,0.0,6.0
2023-01-02,رمادة ,0.0,0.0,9.985714276631672,4.0,35.476033889988344,0.0,3.4
2023-01-01,جندوبة,0.0,0.0,63.91599997520448,119.4,184.94400014072664,0.0,183.8
2023-01-01,بوسالم,0.0,0.0,60.731111227638195,119.39999999999999,179.6511112405195,0.0,175.2
2023-01-01,غار الدماء,0.0,0.0,55.71632647924885,119.60000000000001,176.8918365389108,0.0,152.3
2023-01-01,عين دراهم,0.0,0.0,248.7179999220371,384.0,695.5740000101921,0.0,681.0
2023-01-01,طبرقة,0.0,0.0,139.0040003831685,281.3,472.01200052872315,0.0,579.4
2023-01-01,سد بوهرتمة,0.0,0.0,107.28181795267898,239.39999999999998,312.89559910605635,0.0,309.5
2023-01-01,بــاجة,0.0,0.0,87.76530625534299,204.99999999999997,244.88482127633563,0.0,328.9
2023-01-01,مجاز الباب,0.0,0.0,54.93260871343639,129.5,173.40652173741356,0.0,193.0
2023-01-01,نفزة ,0.0,0.0,138.4244896708703,338.0,455.72650528873544,0.0,537.5
2023-01-01,سد سيدي سالم,0.0,0.0,58.90000003405537,99.3,177.0996452461241,0.0,124.0
2023-01-01,تبرسق ,0.0,0.0,83.8719998216629,214.0,221.5912651409301,0.0,245.0
2023-01-01,تيبار ,0.0,0.0,77.28775508914677,134.0,224.8973470471951,0.0,275.5
2023-01-01,الكاف ,0.0,0.0,53.955102006087486,141.4,163.0612246324213,0.0,136.1
2023-01-01,سد ملاق,0.0,0.0,28.645999924093488,118.4,121.93857116076407,0.0,119.9
2023-01-01,ساقية سيدي يوسف,0.0,0.0,66.83777766178052,199.39999999999998,196.12666679388943,0.0,197.0
2023-01-01,قلعة سنان,0.0,0.0,35.73303029759966,52.0,148.47969703615613,0.0,83.5
2023-01-01,القصور,0.0,0.0,45.16800004154443,76.5,146.84599996238947,0.0,80.5
2023-01-01,السرس,0.0,0.0,47.33953486573558,86.3,161.21162794461085,0.0,130.3
2023-01-01,تاجروين,0.0,0.0,41.18704332538355,97.5,152.87842354834422,0.0,70.5
2023-01-01,سليانة,0.0,0.0,47.85999996706844,56.0,162.6700000305474,0.0,135.7
2023-01-01,بوعرادة,0.0,0.0,57.74121178816739,61.0,172.23313074672205,0.0,152.0
2023-01-01,الكريب,0.0,0.0,78.46734696641869,138.0,199.5850764667603,0.0,219.0
2023-01-01,الروحية ,0.0,0.0,25.490909057754017,30.0,121.10525721749524,0.0,28.0
2023-01-01,سعدية برقو,0.0,0.0,90.41199990421535,74.0,229.3253060748899,0.0,149.0
2023-01-01,سد الأخماس,0.0,0.0,52.56808514528452,38.4,178.4255690922975,0.0,55.400000000000006
2023-01-01,مكثر,0.0,0.0,64.53199991509317,63.0,194.9559999772907,0.0,58.0
2023-01-01,تونس قرطاج,0.0,0.0,63.84200002774596,83.6,221.55799995258442,0.0,169.2
2023-01-01,تونس المنوبية,0.0,0.0,62.693877560903836,87.9,217.38799999471527,0.0,189.0
2023-01-01,أريانة,0.0,0.0,64.99599989667534,104.0,224.44600016251204,0.0,170.0
2023-01-01,سيدي ثابت,0.0,0.0,59.3183672615156,120.0,198.8802911036228,0.0,186.0
2023-01-01,قلعة الأندلس,0.0,0.0,68.83958340715617,129.0,235.54173900753645,0.0,291.0
2023-01-01,منوبة,0.0,0.0,59.05208323119828,124.5,192.8764881705928,0.0,215.0
2023-01-01,برج العامري,0.0,0.0,53.08599995225668,115.0,187.08448961483884,0.0,178.0
2023-01-01,البطان,0.0,0.0,49.932974226044884,121.0,174.19431472127732,0.0,190.0
2023-01-01,بن عروس ,0.0,0.0,62.04800005182623,117.9,216.16399979904295,0.0,170.0
2023-01-01,برج السدرية,0.0,0.0,70.0978724477773,95.0,228.16453917700045,0.0,178.0
2023-01-01,الخليدية,0.0,0.0,61.03403793887311,108.5,211.0488125539774,0.0,113.0
2023-01-01,نابل,0.0,0.0,56.33800000935793,66.0,202.41575525146362,0.0,107.4
2023-01-01,قليبية ,0.0,0.0,73.04600016534329,102.0,274.3447343598123,0.0,279.5
2023-01-01,قربة ,0.0,0.0,58.3400000591576,64.0,218.78375506632793,0.0,140.0
2023-01-01,منزل بوزلفة,0.0,0.0,75.94999996274711,124.0,247.01310209558326,0.0,256.5
2023-01-01,قرمبالية,0.0,0.0,66.27481638015533,106.5,241.77889803962137,0.0,247.2
2023-01-01,الهوارية ,0.0,0.0,84.01162803640892,161.7,288.7558137102184,0.0,398.5
2023-01-01,الحمامات ,0.0,0.0,58.25599996462466,27.0,224.89199997767815,0.0,64.5
2023-01-01,زغوان,0.0,0.0,62.39795911889903,50.3,212.74881659667102,0.0,102.5
2023-01-01,الفحص ,0.0,0.0,50.087499982987836,65.0,173.50882098011022,0.0,127.0
2023-01-01,سد بئر مشارقة ,0.0,0.0,53.83877539497857,69.0,179.69342826744733,0.0,116.0
2023-01-01,صواف,0.0,0.0,48.62708335121472,16.5,173.5890307719914,0.0,71.5
2023-01-01,الجبيبنة 3 النظور,0.0,0.0,46.72000005304814,17.0,159.49800007894635,0.0,27.0
2023-01-01,بنزرت سيدي أحمد ,0.0,0.0,92.4400001065433,156.2,314.9942003186046,0.0,308.3
2023-01-01,تينجة,0.0,0.0,86.66999999240042,152.9,283.7050699235672,0.0,282.0
2023-01-01,راس الجبل,0.0,0.0,84.0265656547113,196.5,287.3690090681177,0.0,445.0
2023-01-01,العالية,0.0,0.0,71.48400007233022,166.0,236.1534388476905,0.0,281.0
2023-01-01,ماطر,0.0,0.0,73.66755102426725,240.7,251.4696736774972,0.0,330.5
2023-01-01, جومين,0.0,0.0,114.67614788100836,246.0,319.04489815098304,0.0,424.0
2023-01-01,سجنان,0.0,0.0,126.95000000476838,259.5,406.35693875912506,0.0,470.0
2023-01-01,القيروان ,0.0,0.0,26.892000070363277,35.7,146.87800031960018,0.0,11.0
2023-01-01,حفوز,0.0,0.0,29.79268293809599,52.5,143.6003051909459,0.0,0.0
2023-01-01,سد نبهانة,0.0,0.0,31.170731669519007,22.5,130.68048763147948,0.0,27.5
2023-01-01,الوسلاتية,0.0,0.0,45.275000147366285,81.5,165.29649838859362,0.0,21.5
2023-01-01,السبيخة,0.0,0.0,34.204000035822396,20.5,154.40199999615552,0.0,13.5
2023-01-01,سيدي عمر بوحجلة,0.0,0.0,28.618000089526177,29.0,125.06151025399865,0.0,5.0
2023-01-01,سد سيدي سعد,0.0,0.0,23.63600005447864,50.5,109.02200005128984,0.0,26.5
2023-01-01,القصرين,0.0,0.0,22.329999978244313,60.7,110.78400005191565,0.0,23.9
2023-01-01,فريانة ,0.0,0.0,22.94791672021772,11.0,116.5666666173686,0.0,42.0
2023-01-01,فوسانة,0.0,0.0,19.99565217611583,19.0,89.53953362531587,0.0,38.5
2023-01-01,خنقة الزازية,0.0,0.0,20.31599997133017,27.6,97.17999994471671,0.0,0.0
2023-01-01,سبيبة ,0.0,0.0,26.63260867624827,47.0,128.76507237009025,0.0,36.5
2023-01-01,سبيطلة,0.0,0.0,19.813999997526405,16.0,103.5320001904666,0.0,30.5
2023-01-01,تالة ,0.0,0.0,41.732000034153465,49.0,161.65400008350613,0.0,72.5
2023-01-01,سيدي بوزيد,0.0,0.0,29.22444439066781,19.6,129.2944679650432,0.0,75.4
2023-01-01,سيدي علي بن عون,0.0,0.0,22.90434785414001,19.0,103.85792282310084,0.0,28.0
2023-01-01,بير الحفي,0.0,0.0,24.62448978059146,12.0,108.28057144676545,0.0,26.5
2023-01-01,المكناسي ,0.0,0.0,27.079591836856334,11.5,98.36355111591973,0.0,31.0
2023-01-01,الرقاب ,0.0,0.0,16.313160660276957,48.0,109.3903376727135,0.0,24.5
2023-01-01,جلمة ,0.0,0.0,21.09069767005222,40.0,96.59210663455312,0.0,50.0
2023-01-01,المزونة,0.0,0.0,22.447916659216084,27.0,96.43625886940416,0.0,15.0
2023-01-01,سوسة,0.0,0.0,38.038775544993726,6.0,188.80000008460215,0.0,52.5
2023-01-01,النفيضة,0.0,0.0,47.362032337152215,29.0,179.95883158406434,0.0,23.0
2023-01-01,مساكن ,0.0,0.0,38.15399996995926,17.0,177.71616474837435,0.0,16.5
2023-01-01,سيدي بوعلي ,0.0,0.0,38.260453284293355,8.0,171.61823354571152,0.0,6.0
2023-01-01,الكندار,0.0,0.0,30.944444413979852,11.0,151.28465284390597,0.0,13.5
2023-01-01,المنستير,0.0,0.0,36.43260868654952,69.0,186.0412783242365,0.0,62.0
2023-01-01,المكنين ,0.0,0.0,40.8502040767913,111.0,210.84632674764615,0.0,82.0
2023-01-01,طبلبة,0.0,0.0,44.089795901307035,76.0,217.93346901312773,0.0,165.0
2023-01-01,جــمال,0.0,0.0,42.66462585609406,91.0,203.41202217848326,0.0,52.0
2023-01-01,المهدية,0.0,0.0,40.7279999794066,75.6,199.38200024828316,0.0,88.4
2023-01-01,الشابة,0.0,0.0,30.477101480816867,75.0,192.12188414896738,0.0,64.0
2023-01-01,السواسي,0.0,0.0,27.504081609145725,16.0,124.90930468396284,0.0,51.0
2023-01-01,الـــجم ,0.0,0.0,30.74791666461776,25.0,151.09069126691503,0.0,30.0
2023-01-01,صفاقس,0.0,0.0,25.35000001296401,20.2,121.4159999530018,0.0,30.3
2023-01-01,عقارب,0.0,0.0,24.82200003385544,52.0,103.06414293651271,0.0,38.0
2023-01-01,بير علي بن خليفة,0.0,0.0,22.42181801023937,19.0,98.30334698222725,0.0,17.0
2023-01-01,الغريبة,0.0,0.0,24.577777791023255,15.5,96.81197714121963,0.0,35.5
2023-01-01,قرقنة,0.0,0.0,20.618749996026356,22.5,119.95503600376321,0.0,91.0
2023-01-01,منزل شاكر,0.0,0.0,22.78999999165535,22.0,108.1720000457764,0.0,38.5
2023-01-01,الحنشة,0.0,0.0,25.66268496829662,10.0,130.06262724392374,0.0,49.5
2023-01-01,قفصة ,0.0,0.0,20.72199999243021,22.0,75.67199996054173,0.0,17.5
2023-01-01,القطار,0.0,0.0,13.566666685044767,13.0,71.46345389103892,0.0,11.0
2023-01-01,السند,0.0,0.0,29.512765917689244,26.0,88.37867714474662,0.0,15.5
2023-01-01,المنلوي,0.0,0.0,17.443524510970988,11.0,47.61678078626389,0.0,8.0
2023-01-01,الرديف ,0.0,0.0,25.049212970455738,10.0,66.99497135059814,0.0,13.0
2023-01-01,سيدي يعيش,0.0,0.0,21.30217390345491,4.3,103.14482059029979,0.0,31.0
2023-01-01,أم العرائس,0.0,0.0,15.714285822091053,35.0,59.30496555477464,0.0,13.0
2023-01-01,توزر ,0.0,0.0,14.363265240222821,12.0,41.245306189005476,0.0,19.5
2023-01-01,تمغزة,0.0,0.0,18.693750030361116,4.5,45.38351239769165,0.0,2.5
2023-01-01,دقاش,0.0,0.0,19.34883720445078,8.0,39.90464219834578,0.0,21.5
2023-01-01,نفطة ,0.0,0.0,15.460129462795937,5.0,40.212025952865766,0.0,21.0
2023-01-01,قبلي ,0.0,0.0,15.651111055910585,10.2,43.28375038677572,0.0,31.3
2023-01-01,الفوار,0.0,0.0,11.93978981069616,6.0,34.86277520679914,0.0,0.0
2023-01-01,دوز ,0.0,0.0,13.376923128962515,6.0,40.73692681270054,0.0,23.2
2023-01-01,قابس ,0.0,0.0,24.637999951392406,10.0,117.72106086900949,0.0,51.0
2023-01-01,الحامة,0.0,0.0,19.4650000192225,10.0,77.19980759945912,0.0,16.5
2023-01-01,المطوية ,0.0,0.0,24.58954118691918,10.0,99.75128180170671,0.0,26.0
2023-01-01,مطماطة,0.0,0.0,28.188000004887584,8.5,95.06938786628292,0.0,24.0
2023-01-01,مدنين ,0.0,0.0,20.49183671632592,22.700000000000003,81.35538806431147,0.0,5.0
2023-01-01,بني خداش,0.0,0.0,35.990243900112986,3.1,96.62682930725374,0.0,11.5
2023-01-01,بن قردان ,0.0,0.0,25.324000008404255,51.0,99.22830958498497,0.0,25.0
2023-01-01,جرجيس,0.0,0.0,28.334000074565406,29.799999999999997,149.56574488634237,0.0,16.0
2023-01-01,جربة حومة السوق,0.0,0.0,29.02653062647702,57.0,136.33604087582356,0.0,28.5
2023-01-01,تطاوين ,0.0,0.0,17.178958995504964,1.4,52.26281837083098,0.0,3.0
2023-01-01,غمراسن,0.0,0.0,19.104878004004313,8.0,54.18709046778489,0.0,6.0
2023-01-01,رمادة ,0.0,0.0,9.985714276631672,4.0,35.476033889988344,0.0,3.4
2022-12-31,جندوبة,0.0,4.4,60.5,119.4,183.29600014030942,80.19999999999999,183.8
2022-12-31,بوسالم,0.0,5.7,58.2,119.39999999999999,179.0022223525578,73.30000000000001,175.2
2022-12-31,غار الدماء,0.0,4.9,59.4,119.60000000000001,176.1673467469458,73.0,152.3
2022-12-31,عين دراهم,0.0,53.0,263.5,384.0,689.5600000140068,234.0,681.0
2022-12-31,طبرقة,0.0,28.8,158.5,281.3,466.83200054004806,225.4,579.4
2022-12-31,سد بوهرتمة,0.0,19.6,121.4,239.39999999999998,334.1823463339504,137.3,309.5
2022-12-31,بــاجة,0.0,22.1,77.6,204.99999999999997,172.2369565171716,123.6,328.9
2022-12-31,مجاز الباب,0.0,0.0,50.7,129.5,452.89181140923813,86.0,193.0
2022-12-31,نفزة ,0.0,34.0,159.1,338.0,176.30381190931385,201.0,537.5
2022-12-31,سد سيدي سالم,0.0,4.0,53.5,99.3,220.45326513663855,52.8,124.0
2022-12-31,تبرسق ,0.0,32.0,75.1,214.0,223.29938786951251,106.0,245.0
2022-12-31,تيبار ,0.0,15.0,73.5,134.0,248.01643758922455,103.0,275.5
2022-12-31,الكاف ,0.0,9.0,50.6,141.4,121.32857117208896,60.99999999999999,136.1
2022-12-31,سد ملاق,0.0,5.4,30.8,118.4,194.4066667904456,49.3,119.9
2022-12-31,ساقية سيدي يوسف,0.0,11.5,69.3,199.39999999999998,146.5933333997925,87.60000000000001,197.0
2022-12-31,قلعة سنان,0.0,4.0,37.4,52.0,146.3219999614358,24.0,83.5
2022-12-31,القصور,0.0,2.0,39.7,76.5,160.6651163167039,23.0,80.5
2022-12-31,السرس,0.0,2.0,43.6,86.3,151.84747117988042,42.0,130.3
2022-12-31,تاجروين,0.0,2.5,42.9,97.5,154.7580023019189,33.0,70.5
2022-12-31,سليانة,0.0,3.0,41.3,56.0,171.77142861804793,38.5,135.7
2022-12-31,بوعرادة,0.0,0.0,47.5,61.0,198.12589279329092,55.0,152.0
2022-12-31,الكريب,0.0,2.5,67.9,138.0,120.88480267637557,105.0,219.0
2022-12-31,الروحية ,0.0,2.0,24.0,30.0,228.69130606916787,14.0,28.0
2022-12-31,سعدية برقو,0.0,5.0,68.8,74.0,178.00642015162524,62.0,149.0
2022-12-31,سد الأخماس,0.0,0.0,50.7,38.4,194.45399997919804,17.7,55.400000000000006
2022-12-31,مكثر,0.0,1.0,53.3,63.0,179.15083575947796,33.0,58.0
2022-12-31,تونس قرطاج,0.0,4.0,67.5,83.6,215.98799999073148,53.6,169.2
2022-12-31,تونس المنوبية,0.0,3.7,66.6,87.9,222.7900001814961,48.2,189.0
2022-12-31,أريانة,0.0,5.0,67.3,104.0,197.28641356032665,57.0,170.0
2022-12-31,سيدي ثابت,0.0,5.0,59.2,120.0,234.38548901747055,44.0,186.0
2022-12-31,قلعة الأندلس,0.0,13.0,74.7,129.0,191.43482150789978,65.0,291.0
2022-12-31,منوبة,0.0,4.5,54.6,124.5,185.67248960601736,62.5,215.0
2022-12-31,برج العامري,0.0,2.0,55.1,115.0,173.05889805461067,66.0,178.0
2022-12-31,البطان,0.0,4.0,52.9,121.0,215.05799979999662,73.0,190.0
2022-12-31,بن عروس ,0.0,2.5,66.3,117.9,226.97730513387657,52.7,170.0
2022-12-31,برج السدرية,0.0,4.0,75.6,95.0,210.24881255966693,47.0,178.0
2022-12-31,الخليدية,0.0,3.0,63.2,108.5,208.49947539714915,40.0,113.0
2022-12-31,نابل,0.0,4.0,56.7,66.0,273.0107343706306,18.0,107.4
2022-12-31,قليبية ,0.0,9.5,82.3,102.0,217.86975506537425,58.0,279.5
2022-12-31,قربة ,0.0,0.0,56.2,64.0,245.9691020946296,34.0,140.0
2022-12-31,منزل بوزلفة,0.0,8.0,75.2,124.0,240.8608980424824,36.0,256.5
2022-12-31,قرمبالية,0.0,3.0,70.8,106.5,286.39069744338144,33.0,247.2
2022-12-31,الهوارية ,0.0,4.0,88.2,161.7,224.04399997860202,75.0,398.5
2022-12-31,الحمامات ,0.0,2.0,58.5,27.0,241.42842032099728,7.5,64.5
2022-12-31,زغوان,0.0,4.3,59.5,50.3,173.10257098011022,39.5,102.5
2022-12-31,الفحص ,0.0,8.0,43.4,65.0,178.95669357779684,62.0,127.0
2022-12-31,سد بئر مشارقة ,0.0,2.0,51.4,69.0,172.94319743865805,51.0,116.0
2022-12-31,صواف,0.0,1.5,44.6,16.5,192.5879875415678,24.0,71.5
2022-12-31,الجبيبنة 3 النظور,0.0,0.0,40.7,17.0,181.4741634166569,0.0,27.0
2022-12-31,بنزرت سيدي أحمد ,0.0,14.600000000000001,105.7,156.2,281.8930699248785,100.19999999999999,308.3
2022-12-31,تينجة,0.0,13.7,98.6,152.9,285.002342401451,93.3,282.0
2022-12-31,راس الجبل,0.0,10.0,96.7,196.5,233.85943884673682,146.0,445.0
2022-12-31,العالية,0.0,8.0,83.7,166.0,249.28600020810947,102.0,281.0
2022-12-31,ماطر,0.0,24.0,82.9,240.7,314.33061243852194,119.0,330.5
2022-12-31, جومين,0.0,26.0,117.8,246.0,403.25093872670016,162.0,424.0
2022-12-31,سجنان,0.0,25.0,144.6,259.5,297.0123718373679,181.0,470.0
2022-12-31,القيروان ,0.0,1.4,32.2,35.7,143.54664665428785,3.0,11.0
2022-12-31,حفوز,0.0,0.0,22.3,52.5,130.17804858978934,0.0,0.0
2022-12-31,سد نبهانة,0.0,0.0,29.3,22.5,165.0402483849304,12.5,27.5
2022-12-31,الوسلاتية,0.0,0.0,32.7,81.5,154.11199999615553,13.5,21.5
2022-12-31,السبيخة,0.0,0.0,32.0,20.5,124.82151025399865,3.5,13.5
2022-12-31,سيدي عمر بوحجلة,0.0,0.0,30.0,29.0,109.02200005128984,0.0,5.0
2022-12-31,سد سيدي سعد,0.0,0.0,24.2,50.5,139.08349346424203,0.0,26.5
2022-12-31,القصرين,0.0,0.0,19.4,60.7,139.08349346424203,6.4,23.9
2022-12-31,فريانة ,0.0,0.0,19.9,11.0,110.76000005096198,0.0,42.0
2022-12-31,فوسانة,0.0,0.0,16.7,19.0,116.4187499477217,3.5,38.5
2022-12-31,خنقة الزازية,0.0,0.0,17.4,27.6,89.34170754043255,0.0,0.0
2022-12-31,سبيبة ,0.0,0.0,21.0,47.0,97.0299999447167,9.0,36.5
2022-12-31,سبيطلة,0.0,0.0,22.2,16.0,128.34333323758227,1.0,30.5
2022-12-31,تالة ,0.0,2.0,38.8,49.0,103.2820001904666,13.0,72.5
2022-12-31,سيدي بوزيد,0.0,1.0,26.5,19.6,103.77096630136171,2.7,75.4
2022-12-31,سيدي علي بن عون,0.0,1.0,19.6,19.0,107.73159185906455,0.0,28.0
2022-12-31,بير الحفي,0.0,1.0,20.7,12.0,98.07783683020544,0.0,26.5
2022-12-31,المكناسي ,0.0,0.0,24.1,11.5,109.11126790527165,0.0,31.0
2022-12-31,الرقاب ,0.0,0.0,23.7,48.0,96.59210663455312,0.0,24.5
2022-12-31,جلمة ,0.0,0.0,12.9,40.0,96.43625886940416,2.0,50.0
2022-12-31,المزونة,0.0,0.0,23.5,27.0,105.8315947194013,0.0,15.0
2022-12-31,سوسة,0.0,0.0,51.0,6.0,179.64633158406434,0.5,52.5
2022-12-31,النفيضة,0.0,0.0,40.9,29.0,177.55616474837436,7.0,23.0
2022-12-31,مساكن ,0.0,0.0,51.1,17.0,169.61823354571152,0.0,16.5
2022-12-31,سيدي بوعلي ,0.0,0.0,38.7,8.0,150.74020839946152,0.0,6.0
2022-12-31,الكندار,0.0,0.0,33.8,11.0,173.21749379480661,2.0,13.5
2022-12-31,المنستير,0.0,4.0,49.7,69.0,209.7300002014637,4.0,62.0
2022-12-31,المكنين ,0.0,2.0,53.3,111.0,210.85999965651303,4.0,82.0
2022-12-31,طبلبة,0.0,2.0,56.4,76.0,201.33493882925535,4.0,165.0
2022-12-31,جــمال,0.0,3.0,48.9,91.0,201.71274990554315,0.0,52.0
2022-12-31,المهدية,0.0,4.0,55.7,75.6,190.79966192674516,1.0,88.4
2022-12-31,الشابة,0.0,2.5,48.8,75.0,124.35216183235471,0.0,64.0
2022-12-31,السواسي,0.0,1.5,29.7,16.0,150.8344412666667,2.0,51.0
2022-12-31,الـــجم ,0.0,1.0,36.2,25.0,165.97656631660507,0.0,30.0
2022-12-31,صفاقس,0.0,0.0,28.6,20.2,102.99214293842006,0.0,30.3
2022-12-31,عقارب,0.0,0.0,24.3,52.0,97.93600004345174,0.0,38.0
2022-12-31,بير علي بن خليفة,0.0,0.0,22.3,19.0,96.52308825233074,0.0,17.0
2022-12-31,الغريبة,0.0,0.0,23.2,15.5,119.69461933709654,0.0,35.5
2022-12-31,قرقنة,0.0,0.0,26.4,22.5,107.64400004386906,0.0,91.0
2022-12-31,منزل شاكر,0.0,0.0,24.9,22.0,129.9463481741563,1.0,38.5
2022-12-31,الحنشة,0.0,0.0,27.0,10.0,110.85545696339383,0.0,49.5
2022-12-31,قفصة ,0.0,9.5,21.4,22.0,71.26970388706528,0.0,17.5
2022-12-31,القطار,0.0,3.0,23.6,13.0,87.79144311817254,0.0,11.0
2022-12-31,السند,0.0,2.0,21.5,26.0,47.49938948178649,0.0,15.5
2022-12-31,المنلوي,0.0,8.0,12.3,11.0,66.60747135059813,0.0,8.0
2022-12-31,الرديف ,0.0,4.0,19.3,10.0,102.70134232930064,0.0,13.0
2022-12-31,سيدي يعيش,0.0,0.8,21.1,4.3,59.25394514661137,0.0,31.0
2022-12-31,أم العرائس,0.0,10.0,13.9,35.0,72.93589932603031,0.0,13.0
2022-12-31,توزر ,0.0,3.0,11.3,12.0,45.33663739769165,0.0,19.5
2022-12-31,تمغزة,0.0,0.0,9.3,4.5,39.36975847464324,0.0,2.5
2022-12-31,دقاش,0.0,0.0,13.2,8.0,40.08159117025707,0.0,21.5
2022-12-31,نفطة ,0.0,0.0,11.1,5.0,41.39199677905093,0.0,21.0
2022-12-31,قبلي ,0.0,1.2,14.8,10.2,23.968734614039523,0.0,31.3
2022-12-31,الفوار,0.0,5.0,12.1,6.0,40.18308065824306,0.0,0.0
2022-12-31,دوز ,0.0,6.0,14.6,6.0,35.28083521646436,0.0,23.2
2022-12-31,قابس ,0.0,2.0,29.3,10.0,76.55230760899586,1.5,0.0
2022-12-31,الحامة,0.0,0.0,28.7,10.0,99.6051279543302,0.0,51.0
2022-12-31,المطوية ,0.0,0.0,27.9,10.0,93.77938786628292,0.0,16.5
2022-12-31,مطماطة,0.0,0.0,30.6,8.5,96.85497107272491,4.0,26.0
2022-12-31,مدنين ,0.0,0.0,24.8,22.700000000000003,96.25853662883361,1.0,0.0
2022-12-31,بني خداش,0.0,0.0,39.1,3.1,98.78830958498497,0.0,5.0
2022-12-31,بن قردان ,0.0,3.0,28.7,51.0,149.34974488491187,0.0,11.5
2022-12-31,جرجيس,0.0,0.0,55.5,29.799999999999997,136.0054286384674,0.0,25.0
2022-12-31,جربة ,0.0,24.0,39.9,57.0,112.31760400947607,1.0,16.0
2022-12-31,تطاوين ,0.0,1.0,16.9,1.4,112.31760400947607,0.0,0.0
2022-12-31,غمراسن,0.0,3.0,18.7,8.0,51.80091361800883,0.0,3.0
2022-12-31,رمادة ,0.0,4.0,10.6,4.0,53.962700222719434,0.0,6.0
2022-12-30,جندوبة,0.0,4.4,60.5,119.4,181.89600014492876,80.19999999999999,183.8
2022-12-30,بوسالم,0.0,5.7,58.2,119.39999999999999,177.5466668119034,73.30000000000001,175.2
2022-12-30,غار الدماء,0.0,4.9,59.4,119.60000000000001,175.0346936948445,73.0,152.3
2022-12-30,عين دراهم,0.0,53.0,263.5,384.0,684.2680000206826,234.0,681.0
2022-12-30,طبرقة,0.0,28.8,158.5,281.3,463.31400054529325,225.4,579.4
2022-12-30,سد بوهرتمة,0.0,19.6,121.4,239.39999999999998,331.3326448998743,137.3,309.5
2022-12-30,بــاجة,0.0,22.1,77.6,204.99999999999997,170.28695652261376,123.6,328.9
2022-12-30,مجاز الباب,0.0,0.0,50.7,129.5,446.6428318115626,86.0,193.0
2022-12-30,نفزة ,0.0,34.0,159.1,338.0,173.2308952426472,201.0,537.5
2022-12-30,سد سيدي سالم,0.0,4.0,53.5,99.3,219.17526512281026,52.8,124.0
2022-12-30,تبرسق ,0.0,32.0,75.1,214.0,221.65338786510176,106.0,245.0
2022-12-30,تيبار ,0.0,15.0,73.5,134.0,245.2878698378131,103.0,275.5
2022-12-30,الكاف ,0.0,9.0,50.6,141.4,121.04081607199441,60.99999999999999,136.1
2022-12-30,سد ملاق,0.0,5.4,30.8,118.4,192.6466667933596,49.3,119.9
2022-12-30,ساقية سيدي يوسف,0.0,11.5,69.3,199.39999999999998,145.3822222886814,87.60000000000001,197.0
2022-12-30,قلعة سنان,0.0,4.0,37.4,52.0,145.8619999614358,24.0,83.5
2022-12-30,القصور,0.0,2.0,39.7,76.5,157.9860465481531,23.0,80.5
2022-12-30,السرس,0.0,2.0,43.6,86.3,149.07247119288508,42.0,130.3
2022-12-30,تاجروين,0.0,2.5,42.9,97.5,153.35457996443444,33.0,70.5
2022-12-30,سليانة,0.0,3.0,41.3,56.0,169.916326580151,38.5,135.7
2022-12-30,بوعرادة,0.0,0.0,47.5,61.0,196.4687499351749,55.0,152.0
2022-12-30,الكريب,0.0,2.5,67.9,138.0,120.01813601027656,105.0,219.0
2022-12-30,الروحية ,0.0,2.0,24.0,30.0,227.96730607536674,14.0,28.0
2022-12-30,سعدية برقو,0.0,5.0,68.8,74.0,176.6860119686843,62.0,149.0
2022-12-30,سد الأخماس,0.0,0.0,50.7,38.4,192.81599998086696,17.7,55.400000000000006
2022-12-30,مكثر,0.0,1.0,53.3,63.0,177.92979008287347,33.0,58.0
2022-12-30,تونس قرطاج,0.0,4.0,67.5,83.6,214.08999998524786,53.6,169.2
2022-12-30,تونس المنوبية,0.0,3.7,66.6,87.9,221.76800019562242,48.2,189.0
2022-12-30,أريانة,0.0,5.0,67.3,104.0,194.94811567803097,57.0,170.0
2022-12-30,سيدي ثابت,0.0,5.0,59.2,120.0,231.7195315759567,44.0,186.0
2022-12-30,قلعة الأندلس,0.0,13.0,74.7,129.0,189.70357151485365,65.0,291.0
2022-12-30,منوبة,0.0,4.5,54.6,124.5,184.63983654673916,62.5,215.0
2022-12-30,برج العامري,0.0,2.0,55.1,115.0,170.91889804030555,66.0,178.0
2022-12-30,البطان,0.0,4.0,52.9,121.0,212.91999980464578,73.0,190.0
2022-12-30,بن عروس ,0.0,2.5,66.3,117.9,225.04188846522308,52.7,170.0
2022-12-30,برج السدرية,0.0,4.0,75.6,95.0,207.43972163106903,47.0,178.0
2022-12-30,الخليدية,0.0,3.0,63.2,108.5,206.5612330372761,40.0,113.0
2022-12-30,نابل,0.0,4.0,56.7,66.0,269.25273438824377,18.0,107.4
